,personaje,fecha_hora,genero,fuente
3004,franco_mercuriali,2020-08-11 19:47:52,M,TN
3005,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:47:53,,TN
3006,franco_mercuriali,2020-08-11 19:47:54,M,TN
3007,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:47:55,,TN
3008,franco_mercuriali,2020-08-11 19:47:56,M,TN
3009,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:47:57,,TN
3010,franco_mercuriali,2020-08-11 19:47:58,M,TN
3011,franco_mercuriali,2020-08-11 19:47:59,M,TN
3012,franco_mercuriali,2020-08-11 19:48:00,M,TN
3013,franco_mercuriali,2020-08-11 19:48:01,M,TN
3014,franco_mercuriali,2020-08-11 19:48:02,M,TN
3015,franco_mercuriali,2020-08-11 19:48:03,M,TN
3016,franco_mercuriali,2020-08-11 19:48:04,M,TN
3017,franco_mercuriali,2020-08-11 19:48:05,M,TN
3018,franco_mercuriali,2020-08-11 19:48:06,M,TN
3019,franco_mercuriali,2020-08-11 19:48:07,M,TN
3020,franco_mercuriali,2020-08-11 19:48:08,M,TN
3021,maru_duffard,2020-08-11 19:48:09,F,TN
3022,maru_duffard,2020-08-11 19:48:10,F,TN
3023,maru_duffard,2020-08-11 19:48:11,F,TN
3024,maru_duffard,2020-08-11 19:48:12,F,TN
3025,maru_duffard,2020-08-11 19:48:13,F,TN
3026,maru_duffard,2020-08-11 19:48:14,F,TN
3027,maru_duffard,2020-08-11 19:48:15,F,TN
3028,maru_duffard,2020-08-11 19:48:16,F,TN
3029,maru_duffard,2020-08-11 19:48:17,F,TN
3030,maru_duffard,2020-08-11 19:48:18,F,TN
3031,lucia_salinas,2020-08-11 19:48:19,F,TN
3032,lucia_salinas,2020-08-11 19:48:20,F,TN
3033,maru_duffard,2020-08-11 19:48:21,F,TN
3034,maru_duffard,2020-08-11 19:48:22,F,TN
3035,maru_duffard,2020-08-11 19:48:23,F,TN
3036,maru_duffard,2020-08-11 19:48:24,F,TN
3037,lucia_salinas,2020-08-11 19:48:25,F,TN
3038,maru_duffard,2020-08-11 19:48:26,F,TN
3039,lucia_salinas,2020-08-11 19:48:27,F,TN
3040,maru_duffard,2020-08-11 19:48:28,F,TN
3041,maru_duffard,2020-08-11 19:48:29,F,TN
3042,maru_duffard,2020-08-11 19:48:30,F,TN
3043,maru_duffard,2020-08-11 19:48:31,F,TN
3044,lucia_salinas,2020-08-11 19:48:32,F,TN
3045,maru_duffard,2020-08-11 19:48:33,F,TN
3046,maru_duffard,2020-08-11 19:48:34,F,TN
3047,maru_duffard,2020-08-11 19:48:35,F,TN
3048,maru_duffard,2020-08-11 19:48:36,F,TN
3049,maru_duffard,2020-08-11 19:48:37,F,TN
3050,lucia_salinas,2020-08-11 19:48:38,F,TN
3051,maru_duffard,2020-08-11 19:48:39,F,TN
3052,maru_duffard,2020-08-11 19:48:40,F,TN
3053,maru_duffard,2020-08-11 19:48:41,F,TN
3054,maru_duffard,2020-08-11 19:48:42,F,TN
3055,lucia_salinas,2020-08-11 19:48:43,F,TN
3056,maru_duffard,2020-08-11 19:48:44,F,TN
3057,maru_duffard,2020-08-11 19:48:45,F,TN
3058,maru_duffard,2020-08-11 19:48:46,F,TN
3059,lucia_salinas,2020-08-11 19:48:47,F,TN
3060,maru_duffard,2020-08-11 19:48:48,F,TN
3061,maru_duffard,2020-08-11 19:48:49,F,TN
3062,maru_duffard,2020-08-11 19:48:50,F,TN
3063,maru_duffard,2020-08-11 19:48:51,F,TN
3064,lucia_salinas,2020-08-11 19:48:52,F,TN
3065,lucia_salinas,2020-08-11 19:48:53,F,TN
3066,lucia_salinas,2020-08-11 19:48:54,F,TN
3067,lucia_salinas,2020-08-11 19:48:55,F,TN
3068,maru_duffard,2020-08-11 19:48:56,F,TN
3069,maru_duffard,2020-08-11 19:48:57,F,TN
3070,maru_duffard,2020-08-11 19:48:58,F,TN
3071,maru_duffard,2020-08-11 19:48:59,F,TN
3072,lucia_salinas,2020-08-11 19:49:00,F,TN
3073,maru_duffard,2020-08-11 19:49:01,F,TN
3074,maru_duffard,2020-08-11 19:49:02,F,TN
3075,maru_duffard,2020-08-11 19:49:03,F,TN
3076,maru_duffard,2020-08-11 19:49:04,F,TN
3077,franco_mercuriali,2020-08-11 19:49:05,M,TN
3078,franco_mercuriali,2020-08-11 19:49:06,M,TN
3079,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:49:07,,TN
3080,franco_mercuriali,2020-08-11 19:49:08,M,TN
3081,franco_mercuriali,2020-08-11 19:49:09,M,TN
3082,franco_mercuriali,2020-08-11 19:49:10,M,TN
3083,franco_mercuriali,2020-08-11 19:49:11,M,TN
3084,carolina_amoroso,2020-08-11 19:49:12,F,TN
3085,carolina_amoroso,2020-08-11 19:49:13,F,TN
3086,carolina_amoroso,2020-08-11 19:49:14,F,TN
3087,carolina_amoroso,2020-08-11 19:49:15,F,TN
3088,carolina_amoroso,2020-08-11 19:49:16,F,TN
3089,carolina_amoroso,2020-08-11 19:49:17,F,TN
3090,carolina_amoroso,2020-08-11 19:49:18,F,TN
3091,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:49:19,,TN
3092,carolina_amoroso,2020-08-11 19:49:20,F,TN
3093,carolina_amoroso,2020-08-11 19:49:21,F,TN
3094,carolina_amoroso,2020-08-11 19:49:22,F,TN
3095,carolina_amoroso,2020-08-11 19:49:23,F,TN
3096,carolina_amoroso,2020-08-11 19:49:24,F,TN
3097,carolina_amoroso,2020-08-11 19:49:25,F,TN
3098,carolina_amoroso,2020-08-11 19:49:26,F,TN
3099,carolina_amoroso,2020-08-11 19:49:27,F,TN
3100,carolina_amoroso,2020-08-11 19:49:28,F,TN
3101,carolina_amoroso,2020-08-11 19:49:29,F,TN
3102,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:49:30,,TN
3103,carolina_amoroso,2020-08-11 19:49:31,F,TN
3104,carolina_amoroso,2020-08-11 19:49:32,F,TN
3105,carolina_amoroso,2020-08-11 19:49:33,F,TN
3106,carolina_amoroso,2020-08-11 19:49:34,F,TN
3107,carolina_amoroso,2020-08-11 19:49:35,F,TN
3108,carolina_amoroso,2020-08-11 19:49:36,F,TN
3109,carolina_amoroso,2020-08-11 19:49:37,F,TN
3110,carolina_amoroso,2020-08-11 19:49:38,F,TN
3111,carolina_amoroso,2020-08-11 19:49:39,F,TN
3112,carolina_amoroso,2020-08-11 19:49:40,F,TN
3113,carolina_amoroso,2020-08-11 19:49:41,F,TN
3114,carolina_amoroso,2020-08-11 19:49:42,F,TN
3115,carolina_amoroso,2020-08-11 19:49:43,F,TN
3116,franco_mercuriali,2020-08-11 19:49:44,M,TN
3117,franco_mercuriali,2020-08-11 19:49:45,M,TN
3118,nicolas_winazki,2020-08-11 19:49:46,M,TN
3119,nicolas_winazki,2020-08-11 19:49:47,M,TN
3120,nicolas_winazki,2020-08-11 19:49:48,M,TN
3121,nicolas_winazki,2020-08-11 19:49:49,M,TN
3122,nicolas_winazki,2020-08-11 19:49:50,M,TN
3123,nicolas_winazki,2020-08-11 19:49:51,M,TN
3124,nicolas_winazki,2020-08-11 19:49:52,M,TN
3125,nicolas_winazki,2020-08-11 19:49:53,M,TN
3126,nicolas_winazki,2020-08-11 19:49:54,M,TN
3127,nicolas_winazki,2020-08-11 19:49:55,M,TN
3128,nicolas_winazki,2020-08-11 19:49:56,M,TN
3129,nicolas_winazki,2020-08-11 19:49:57,M,TN
3130,nicolas_winazki,2020-08-11 19:49:58,M,TN
3131,nicolas_winazki,2020-08-11 19:49:59,M,TN
3132,nicolas_winazki,2020-08-11 19:50:00,M,TN
3133,nicolas_winazki,2020-08-11 19:50:01,M,TN
3134,nicolas_winazki,2020-08-11 19:50:02,M,TN
3135,nicolas_winazki,2020-08-11 19:50:03,M,TN
3136,nicolas_winazki,2020-08-11 19:50:04,M,TN
3137,nicolas_winazki,2020-08-11 19:50:05,M,TN
3138,nicolas_winazki,2020-08-11 19:50:06,M,TN
3139,nicolas_winazki,2020-08-11 19:50:07,M,TN
3140,nicolas_winazki,2020-08-11 19:50:08,M,TN
3141,nicolas_winazki,2020-08-11 19:50:09,M,TN
3142,nicolas_winazki,2020-08-11 19:50:10,M,TN
3143,nicolas_winazki,2020-08-11 19:50:11,M,TN
3144,nicolas_winazki,2020-08-11 19:50:12,M,TN
3145,nicolas_winazki,2020-08-11 19:50:13,M,TN
3146,nicolas_winazki,2020-08-11 19:50:14,M,TN
3147,franco_mercuriali,2020-08-11 19:50:15,M,TN
3148,franco_mercuriali,2020-08-11 19:50:16,M,TN
3149,franco_mercuriali,2020-08-11 19:50:17,M,TN
3150,franco_mercuriali,2020-08-11 19:50:18,M,TN
3151,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:19,,TN
3152,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:20,,TN
3153,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:21,,TN
3154,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:22,,TN
3155,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:23,,TN
3156,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:24,,TN
3157,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:25,,TN
3158,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:26,,TN
3159,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:27,,TN
3160,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:28,,TN
3161,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:29,,TN
3162,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:30,,TN
3163,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:31,,TN
3164,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:32,,TN
3165,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:33,,TN
3166,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:34,,TN
3167,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:35,,TN
3168,NO IDENTIFICADO,2020-08-11 19:50:36,M,TN
3169,NO IDENTIFICADO,2020-08-11 19:50:37,M,TN
3170,NO IDENTIFICADO,2020-08-11 19:50:38,M,TN
3171,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:39,,TN
3172,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:40,,TN
3173,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:41,,TN
3174,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:42,,TN
3175,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:43,,TN
3176,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:44,,TN
3177,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:45,,TN
3178,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:46,,TN
3179,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:47,,TN
3180,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:48,,TN
3181,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:49,,TN
3182,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:50,,TN
3183,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:51,,TN
3184,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:52,,TN
3185,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:53,,TN
3186,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:54,,TN
3187,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:55,,TN
3188,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:56,,TN
3189,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:57,,TN
3190,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:58,,TN
3191,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:50:59,,TN
3192,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:00,,TN
3193,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:01,,TN
3194,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:02,,TN
3195,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:03,,TN
3196,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:04,,TN
3197,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:05,,TN
3198,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:06,,TN
3199,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:07,,TN
3200,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:08,,TN
3201,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:09,,TN
3202,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:10,,TN
3203,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:11,,TN
3204,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:12,,TN
3205,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:13,,TN
3206,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:14,,TN
3207,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:15,,TN
3208,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:16,,TN
3209,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:17,,TN
3210,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:18,,TN
3211,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:19,,TN
3212,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:20,,TN
3213,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:21,,TN
3214,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:22,,TN
3215,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:23,,TN
3216,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:24,,TN
3217,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:25,,TN
3218,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:26,,TN
3219,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:27,,TN
3220,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:28,,TN
3221,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:29,,TN
3222,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:30,,TN
3223,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:31,,TN
3224,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:32,,TN
3225,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:33,,TN
3226,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:34,,TN
3227,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:35,,TN
3228,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:36,,TN
3229,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:37,,TN
3230,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:38,,TN
3231,NO IDENTIFICADO,2020-08-11 19:51:39,F,TN
3232,NO IDENTIFICADO,2020-08-11 19:51:40,F,TN
3233,NO IDENTIFICADO,2020-08-11 19:51:41,F,TN
3234,NO IDENTIFICADO,2020-08-11 19:51:42,F,TN
3235,NO IDENTIFICADO,2020-08-11 19:51:43,F,TN
3236,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:44,,TN
3237,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:45,,TN
3238,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:46,,TN
3239,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:47,,TN
3240,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:48,,TN
3241,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:49,,TN
3242,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:50,,TN
3243,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:51,,TN
3244,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:52,,TN
3245,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:53,,TN
3246,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:54,,TN
3247,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:55,,TN
3248,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:56,,TN
3249,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:57,,TN
3250,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:58,,TN
3251,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:51:59,,TN
3252,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:00,,TN
3253,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:01,,TN
3254,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:02,,TN
3255,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:03,,TN
3256,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:04,,TN
3257,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:05,,TN
3258,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:06,,TN
3259,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:07,,TN
3260,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:08,,TN
3261,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:09,,TN
3262,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:10,,TN
3263,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:11,,TN
3264,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:12,,TN
3265,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:13,,TN
3266,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:14,,TN
3267,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:15,,TN
3268,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:16,,TN
3269,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:17,,TN
3270,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:18,,TN
3271,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:19,,TN
3272,NO IDENTIFICADO,2020-08-11 19:52:20,F,TN
3273,NO IDENTIFICADO,2020-08-11 19:52:21,F,TN
3274,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:22,,TN
3275,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:23,,TN
3276,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:24,,TN
3277,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:25,,TN
3278,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:26,,TN
3279,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:27,,TN
3280,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:28,,TN
3281,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:29,,TN
3282,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:30,,TN
3283,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:31,,TN
3284,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:32,,TN
3285,NO IDENTIFICADO,2020-08-11 19:52:33,M,TN
3286,NO IDENTIFICADO,2020-08-11 19:52:34,M,TN
3287,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:35,,TN
3288,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:36,,TN
3289,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:37,,TN
3290,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:38,,TN
3291,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:39,,TN
3292,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:40,,TN
3293,NO IDENTIFICADO,2020-08-11 19:52:41,F,TN
3294,maru_duffard,2020-08-11 19:52:42,F,TN
3295,NO IDENTIFICADO,2020-08-11 19:52:43,F,TN
3296,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:44,,TN
3297,lucia_salinas,2020-08-11 19:52:45,F,TN
3298,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:46,,TN
3299,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:47,,TN
3300,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:48,,TN
3301,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:49,,TN
3302,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:50,,TN
3303,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:51,,TN
3304,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:52,,TN
3305,NO IDENTIFICADO,2020-08-11 19:52:53,M,TN
3306,NO IDENTIFICADO,2020-08-11 19:52:54,M,TN
3307,NO IDENTIFICADO,2020-08-11 19:52:55,M,TN
3308,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:56,,TN
3309,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:57,,TN
3310,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:58,,TN
3311,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:52:59,,TN
3312,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:00,,TN
3313,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:01,,TN
3314,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:02,,TN
3315,NO IDENTIFICADO,2020-08-11 19:53:03,M,TN
3316,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:04,,TN
3317,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:05,,TN
3318,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:06,,TN
3319,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:07,,TN
3320,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:08,,TN
3321,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:09,,TN
3322,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:10,,TN
3323,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:11,,TN
3324,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:12,,TN
3325,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:13,,TN
3326,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:14,,TN
3327,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:15,,TN
3328,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:16,,TN
3329,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:17,,TN
3330,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:18,,TN
3331,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:19,,TN
3332,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:20,,TN
3333,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:21,,TN
3334,NO IDENTIFICADO,2020-08-11 19:53:22,M,TN
3335,NO IDENTIFICADO,2020-08-11 19:53:22,F,TN
3336,NO IDENTIFICADO,2020-08-11 19:53:23,M,TN
3337,NO IDENTIFICADO,2020-08-11 19:53:24,M,TN
3338,NO IDENTIFICADO,2020-08-11 19:53:25,M,TN
3339,NO IDENTIFICADO,2020-08-11 19:53:25,M,TN
3340,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:26,,TN
3341,NO IDENTIFICADO,2020-08-11 19:53:27,F,TN
3342,NO IDENTIFICADO,2020-08-11 19:53:28,F,TN
3343,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:29,,TN
3344,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:30,,TN
3345,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:31,,TN
3346,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:32,,TN
3347,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:33,,TN
3348,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:34,,TN
3349,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:35,,TN
3350,NO IDENTIFICADO,2020-08-11 19:53:35,F,TN
3351,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:36,,TN
3352,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:37,,TN
3353,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:38,,TN
3354,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:39,,TN
3355,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:40,,TN
3356,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:41,,TN
3357,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:42,,TN
3358,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:43,,TN
3359,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:44,,TN
3360,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:45,,TN
3361,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:46,,TN
3362,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:47,,TN
3363,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:48,,TN
3364,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:49,,TN
3365,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:50,,TN
3366,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:51,,TN
3367,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:52,,TN
3368,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:53,,TN
3369,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:54,,TN
3370,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:55,,TN
3371,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:56,,TN
3372,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:57,,TN
3373,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:58,,TN
3374,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:53:59,,TN
3375,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:00,,TN
3376,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:01,,TN
3377,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:02,,TN
3378,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:03,,TN
3379,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:04,,TN
3380,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:05,,TN
3381,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:06,,TN
3382,NO IDENTIFICADO,2020-08-11 19:54:07,M,TN
3383,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:08,,TN
3384,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:09,,TN
3385,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:10,,TN
3386,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:11,,TN
3387,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:12,,TN
3388,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:13,,TN
3389,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:14,,TN
3390,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:15,,TN
3391,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:16,,TN
3392,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:17,,TN
3393,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:18,,TN
3394,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:19,,TN
3395,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:20,,TN
