,personaje,fecha_hora,genero,file,fuente
510,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:23,,TN2020-08-17-19-00-08.mp4,TN
511,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:24,,TN2020-08-17-19-00-08.mp4,TN
512,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:25,,TN2020-08-17-19-00-08.mp4,TN
513,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:26,,TN2020-08-17-19-00-08.mp4,TN
514,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:27,,TN2020-08-17-19-00-08.mp4,TN
515,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:28,,TN2020-08-17-19-00-08.mp4,TN
516,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:29,,TN2020-08-17-19-00-08.mp4,TN
517,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:30,,TN2020-08-17-19-00-08.mp4,TN
518,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:31,,TN2020-08-17-19-00-08.mp4,TN
519,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:32,,TN2020-08-17-19-00-08.mp4,TN
520,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:33,,TN2020-08-17-19-00-08.mp4,TN
521,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:34,,TN2020-08-17-19-00-08.mp4,TN
522,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:35,,TN2020-08-17-19-00-08.mp4,TN
523,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:36,,TN2020-08-17-19-00-08.mp4,TN
524,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:37,,TN2020-08-17-19-00-08.mp4,TN
525,c_franco_mercuriali,2020-08-17 19:07:38,M,TN2020-08-17-19-00-08.mp4,TN
526,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:38,,TN2020-08-17-19-00-08.mp4,TN
527,c_franco_mercuriali,2020-08-17 19:07:39,M,TN2020-08-17-19-00-08.mp4,TN
528,c_franco_mercuriali,2020-08-17 19:07:40,M,TN2020-08-17-19-00-08.mp4,TN
529,c_franco_mercuriali,2020-08-17 19:07:41,M,TN2020-08-17-19-00-08.mp4,TN
530,c_franco_mercuriali,2020-08-17 19:07:42,M,TN2020-08-17-19-00-08.mp4,TN
531,c_franco_mercuriali,2020-08-17 19:07:43,M,TN2020-08-17-19-00-08.mp4,TN
532,c_franco_mercuriali,2020-08-17 19:07:44,M,TN2020-08-17-19-00-08.mp4,TN
533,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:45,,TN2020-08-17-19-00-08.mp4,TN
534,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:46,,TN2020-08-17-19-00-08.mp4,TN
535,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:47,,TN2020-08-17-19-00-08.mp4,TN
536,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:48,,TN2020-08-17-19-00-08.mp4,TN
537,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:49,,TN2020-08-17-19-00-08.mp4,TN
538,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:50,,TN2020-08-17-19-00-08.mp4,TN
539,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:51,,TN2020-08-17-19-00-08.mp4,TN
540,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:52,,TN2020-08-17-19-00-08.mp4,TN
541,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:53,,TN2020-08-17-19-00-08.mp4,TN
542,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:54,,TN2020-08-17-19-00-08.mp4,TN
543,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:55,,TN2020-08-17-19-00-08.mp4,TN
544,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:56,,TN2020-08-17-19-00-08.mp4,TN
545,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:57,,TN2020-08-17-19-00-08.mp4,TN
546,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:07:58,,TN2020-08-17-19-00-08.mp4,TN
547,jorge_lanata,2020-08-17 19:07:59,M,TN2020-08-17-19-00-08.mp4,TN
548,jorge_lanata,2020-08-17 19:08:00,M,TN2020-08-17-19-00-08.mp4,TN
549,NO IDENTIFICADO,2020-08-17 19:08:01,M,TN2020-08-17-19-00-08.mp4,TN
550,jorge_lanata,2020-08-17 19:08:02,M,TN2020-08-17-19-00-08.mp4,TN
551,jorge_lanata,2020-08-17 19:08:03,M,TN2020-08-17-19-00-08.mp4,TN
552,jorge_lanata,2020-08-17 19:08:04,M,TN2020-08-17-19-00-08.mp4,TN
553,jorge_lanata,2020-08-17 19:08:05,M,TN2020-08-17-19-00-08.mp4,TN
554,jorge_lanata,2020-08-17 19:08:06,M,TN2020-08-17-19-00-08.mp4,TN
555,jorge_lanata,2020-08-17 19:08:07,M,TN2020-08-17-19-00-08.mp4,TN
556,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:08:08,,TN2020-08-17-19-00-08.mp4,TN
557,jorge_lanata,2020-08-17 19:08:09,M,TN2020-08-17-19-00-08.mp4,TN
558,jorge_lanata,2020-08-17 19:08:10,M,TN2020-08-17-19-00-08.mp4,TN
559,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:08:11,,TN2020-08-17-19-00-08.mp4,TN
560,jorge_lanata,2020-08-17 19:08:12,M,TN2020-08-17-19-00-08.mp4,TN
561,jorge_lanata,2020-08-17 19:08:13,M,TN2020-08-17-19-00-08.mp4,TN
562,jorge_lanata,2020-08-17 19:08:14,M,TN2020-08-17-19-00-08.mp4,TN
563,jorge_lanata,2020-08-17 19:08:15,M,TN2020-08-17-19-00-08.mp4,TN
564,jorge_lanata,2020-08-17 19:08:16,M,TN2020-08-17-19-00-08.mp4,TN
565,jorge_lanata,2020-08-17 19:08:17,M,TN2020-08-17-19-00-08.mp4,TN
566,jorge_lanata,2020-08-17 19:08:18,M,TN2020-08-17-19-00-08.mp4,TN
567,jorge_lanata,2020-08-17 19:08:19,M,TN2020-08-17-19-00-08.mp4,TN
568,jorge_lanata,2020-08-17 19:08:20,M,TN2020-08-17-19-00-08.mp4,TN
569,jorge_lanata,2020-08-17 19:08:21,M,TN2020-08-17-19-00-08.mp4,TN
570,jorge_lanata,2020-08-17 19:08:22,M,TN2020-08-17-19-00-08.mp4,TN
571,jorge_lanata,2020-08-17 19:08:23,M,TN2020-08-17-19-00-08.mp4,TN
572,jorge_lanata,2020-08-17 19:08:24,M,TN2020-08-17-19-00-08.mp4,TN
573,jorge_lanata,2020-08-17 19:08:25,M,TN2020-08-17-19-00-08.mp4,TN
574,jorge_lanata,2020-08-17 19:08:26,M,TN2020-08-17-19-00-08.mp4,TN
575,jorge_lanata,2020-08-17 19:08:27,M,TN2020-08-17-19-00-08.mp4,TN
576,jorge_lanata,2020-08-17 19:08:28,M,TN2020-08-17-19-00-08.mp4,TN
577,jorge_lanata,2020-08-17 19:08:29,M,TN2020-08-17-19-00-08.mp4,TN
578,jorge_lanata,2020-08-17 19:08:30,M,TN2020-08-17-19-00-08.mp4,TN
579,SIN PERSONAS IDENTIFICABLES,2020-08-17 19:08:30,,TN2020-08-17-19-00-08.mp4,TN
580,jorge_lanata,2020-08-17 19:08:31,M,TN2020-08-17-19-00-08.mp4,TN
581,NO IDENTIFICADO,2020-08-17 19:08:31,F,TN2020-08-17-19-00-08.mp4,TN
582,jorge_lanata,2020-08-17 19:08:32,M,TN2020-08-17-19-00-08.mp4,TN
583,jorge_lanata,2020-08-17 19:08:33,M,TN2020-08-17-19-00-08.mp4,TN
584,jorge_lanata,2020-08-17 19:08:34,M,TN2020-08-17-19-00-08.mp4,TN
585,jorge_lanata,2020-08-17 19:08:35,M,TN2020-08-17-19-00-08.mp4,TN
586,jorge_lanata,2020-08-17 19:08:36,M,TN2020-08-17-19-00-08.mp4,TN
587,jorge_lanata,2020-08-17 19:08:37,M,TN2020-08-17-19-00-08.mp4,TN
588,jorge_lanata,2020-08-17 19:08:38,M,TN2020-08-17-19-00-08.mp4,TN
589,jorge_lanata,2020-08-17 19:08:39,M,TN2020-08-17-19-00-08.mp4,TN
590,jorge_lanata,2020-08-17 19:08:40,M,TN2020-08-17-19-00-08.mp4,TN
591,jorge_lanata,2020-08-17 19:08:41,M,TN2020-08-17-19-00-08.mp4,TN
592,jorge_lanata,2020-08-17 19:08:42,M,TN2020-08-17-19-00-08.mp4,TN
593,jorge_lanata,2020-08-17 19:08:43,M,TN2020-08-17-19-00-08.mp4,TN
594,jorge_lanata,2020-08-17 19:08:44,M,TN2020-08-17-19-00-08.mp4,TN
595,jorge_lanata,2020-08-17 19:08:45,M,TN2020-08-17-19-00-08.mp4,TN
596,jorge_lanata,2020-08-17 19:08:46,M,TN2020-08-17-19-00-08.mp4,TN
597,jorge_lanata,2020-08-17 19:08:47,M,TN2020-08-17-19-00-08.mp4,TN
598,jorge_lanata,2020-08-17 19:08:48,M,TN2020-08-17-19-00-08.mp4,TN
599,jorge_lanata,2020-08-17 19:08:49,M,TN2020-08-17-19-00-08.mp4,TN
600,jorge_lanata,2020-08-17 19:08:50,M,TN2020-08-17-19-00-08.mp4,TN
601,jorge_lanata,2020-08-17 19:08:51,M,TN2020-08-17-19-00-08.mp4,TN
602,jorge_lanata,2020-08-17 19:08:52,M,TN2020-08-17-19-00-08.mp4,TN
603,jorge_lanata,2020-08-17 19:08:53,M,TN2020-08-17-19-00-08.mp4,TN
604,jorge_lanata,2020-08-17 19:08:54,M,TN2020-08-17-19-00-08.mp4,TN
605,jorge_lanata,2020-08-17 19:08:55,M,TN2020-08-17-19-00-08.mp4,TN
606,jorge_lanata,2020-08-17 19:08:56,M,TN2020-08-17-19-00-08.mp4,TN
607,jorge_lanata,2020-08-17 19:08:57,M,TN2020-08-17-19-00-08.mp4,TN
608,jorge_lanata,2020-08-17 19:08:58,M,TN2020-08-17-19-00-08.mp4,TN
609,jorge_lanata,2020-08-17 19:08:59,M,TN2020-08-17-19-00-08.mp4,TN
610,jorge_lanata,2020-08-17 19:09:00,M,TN2020-08-17-19-00-08.mp4,TN
611,jorge_lanata,2020-08-17 19:09:01,M,TN2020-08-17-19-00-08.mp4,TN
612,jorge_lanata,2020-08-17 19:09:02,M,TN2020-08-17-19-00-08.mp4,TN
613,jorge_lanata,2020-08-17 19:09:03,M,TN2020-08-17-19-00-08.mp4,TN
614,jorge_lanata,2020-08-17 19:09:04,M,TN2020-08-17-19-00-08.mp4,TN
615,jorge_lanata,2020-08-17 19:09:05,M,TN2020-08-17-19-00-08.mp4,TN
616,jorge_lanata,2020-08-17 19:09:06,M,TN2020-08-17-19-00-08.mp4,TN
617,jorge_lanata,2020-08-17 19:09:07,M,TN2020-08-17-19-00-08.mp4,TN
618,jorge_lanata,2020-08-17 19:09:08,M,TN2020-08-17-19-00-08.mp4,TN
619,jorge_lanata,2020-08-17 19:09:09,M,TN2020-08-17-19-00-08.mp4,TN
620,jorge_lanata,2020-08-17 19:09:10,M,TN2020-08-17-19-00-08.mp4,TN
621,NO IDENTIFICADO,2020-08-17 19:09:11,M,TN2020-08-17-19-00-08.mp4,TN
622,jorge_lanata,2020-08-17 19:09:12,M,TN2020-08-17-19-00-08.mp4,TN
623,jorge_lanata,2020-08-17 19:09:13,M,TN2020-08-17-19-00-08.mp4,TN
624,jorge_lanata,2020-08-17 19:09:14,M,TN2020-08-17-19-00-08.mp4,TN
625,jorge_lanata,2020-08-17 19:09:15,M,TN2020-08-17-19-00-08.mp4,TN
626,jorge_lanata,2020-08-17 19:09:16,M,TN2020-08-17-19-00-08.mp4,TN
627,jorge_lanata,2020-08-17 19:09:17,M,TN2020-08-17-19-00-08.mp4,TN
628,jorge_lanata,2020-08-17 19:09:18,M,TN2020-08-17-19-00-08.mp4,TN
629,jorge_lanata,2020-08-17 19:09:19,M,TN2020-08-17-19-00-08.mp4,TN
630,jorge_lanata,2020-08-17 19:09:20,M,TN2020-08-17-19-00-08.mp4,TN
631,jorge_lanata,2020-08-17 19:09:21,M,TN2020-08-17-19-00-08.mp4,TN
632,jorge_lanata,2020-08-17 19:09:22,M,TN2020-08-17-19-00-08.mp4,TN
633,jorge_lanata,2020-08-17 19:09:23,M,TN2020-08-17-19-00-08.mp4,TN
634,jorge_lanata,2020-08-17 19:09:24,M,TN2020-08-17-19-00-08.mp4,TN
