,personaje,fecha_hora,genero,file,fuente
2270,horacio_rodriguez_larreta_2,2020-08-14 18:24:49,M,C5N2020-08-14-17-55-49.mp4,C5N
2271,diego_santilli,2020-08-14 18:24:49,F,C5N2020-08-14-17-55-49.mp4,C5N
2272,horacio_rodriguez_larreta_2,2020-08-14 18:24:50,M,C5N2020-08-14-17-55-49.mp4,C5N
2273,c_pablo_duggan,2020-08-14 18:24:50,F,C5N2020-08-14-17-55-49.mp4,C5N
2274,diego_santilli_2,2020-08-14 18:24:50,F,C5N2020-08-14-17-55-49.mp4,C5N
2275,diego_santilli_2,2020-08-14 18:24:51,F,C5N2020-08-14-17-55-49.mp4,C5N
2276,horacio_rodriguez_larreta_2,2020-08-14 18:24:51,M,C5N2020-08-14-17-55-49.mp4,C5N
2277,c_pablo_duggan,2020-08-14 18:24:51,F,C5N2020-08-14-17-55-49.mp4,C5N
2278,horacio_rodriguez_larreta_2,2020-08-14 18:24:52,M,C5N2020-08-14-17-55-49.mp4,C5N
2279,diego_santilli,2020-08-14 18:24:52,F,C5N2020-08-14-17-55-49.mp4,C5N
2280,c_pablo_duggan,2020-08-14 18:24:52,F,C5N2020-08-14-17-55-49.mp4,C5N
2281,horacio_rodriguez_larreta_2,2020-08-14 18:24:53,M,C5N2020-08-14-17-55-49.mp4,C5N
2282,c_pablo_duggan,2020-08-14 18:24:53,F,C5N2020-08-14-17-55-49.mp4,C5N
2283,c_pablo_duggan,2020-08-14 18:24:54,F,C5N2020-08-14-17-55-49.mp4,C5N
2284,c_pablo_duggan,2020-08-14 18:24:55,F,C5N2020-08-14-17-55-49.mp4,C5N
2285,c_pablo_duggan,2020-08-14 18:24:56,F,C5N2020-08-14-17-55-49.mp4,C5N
2286,c_pablo_duggan,2020-08-14 18:24:57,F,C5N2020-08-14-17-55-49.mp4,C5N
2287,c_pablo_duggan,2020-08-14 18:24:58,F,C5N2020-08-14-17-55-49.mp4,C5N
2288,c_pablo_duggan,2020-08-14 18:24:59,F,C5N2020-08-14-17-55-49.mp4,C5N
2289,c_pablo_duggan,2020-08-14 18:25:00,F,C5N2020-08-14-17-55-49.mp4,C5N
2290,c_pablo_duggan,2020-08-14 18:25:01,F,C5N2020-08-14-17-55-49.mp4,C5N
2291,c_pablo_duggan,2020-08-14 18:25:02,F,C5N2020-08-14-17-55-49.mp4,C5N
2292,c_pablo_duggan,2020-08-14 18:25:03,F,C5N2020-08-14-17-55-49.mp4,C5N
2293,c_pablo_duggan,2020-08-14 18:25:04,F,C5N2020-08-14-17-55-49.mp4,C5N
2294,horacio_rodriguez_larreta_2,2020-08-14 18:25:05,M,C5N2020-08-14-17-55-49.mp4,C5N
